"network_number"	"model_number"	"attractor_number"	"attractor_length"	"attractor_basin_size"
43	0	2	1	10
43	0	3	2	32
43	0	4	2	316
43	0	5	2	992
43	0	6	6	256
43	0	7	6	768
43	0	8	6	708
44	0	1	1	192
44	0	2	1	320
44	0	3	1	128
44	0	4	2	3456
45	0	1	1	3181
45	0	2	1	512
45	0	3	1	2
45	0	4	3	401
46	0	1	1	1712
46	0	2	1	254
46	0	3	1	1026
46	0	4	2	426
46	0	5	2	420
46	0	6	2	258
47	0	1	1	1024
47	0	2	1	1024
47	0	3	1	1024
47	0	4	1	648
47	0	5	2	376
48	0	1	1	10
48	0	2	10	4086
49	0	1	4	4096
50	0	1	1	8
50	0	2	5	80
50	0	3	5	2048
50	0	4	8	1960
51	0	1	2	4096
52	0	1	1	1024
52	0	2	4	1024
52	0	3	4	1024
52	0	4	4	1024
53	0	1	1	4096
54	0	1	2	256
54	0	2	2	136
54	0	3	6	2944
54	0	4	6	760
55	0	1	2	1536
55	0	2	2	1400
55	0	3	4	916
55	0	4	4	244
56	0	1	2	4096
57	0	1	2	448
57	0	2	2	1600
57	0	3	2	1600
57	0	4	2	448
58	0	1	1	1664
58	0	2	1	1336
58	0	3	1	32
58	0	4	1	600
58	0	5	1	256
58	0	6	1	64
58	0	7	1	144
59	0	1	4	2216
59	0	2	11	1880
60	0	1	2	472
60	0	2	2	1484
60	0	3	2	2140
61	0	1	1	1764
61	0	2	1	10
61	0	3	3	1782
61	0	4	3	320
61	0	5	3	220
62	0	1	1	2032
62	0	2	1	688
62	0	3	1	16
62	0	4	2	1360
63	0	1	2	4096
64	0	1	1	3728
64	0	2	2	368
65	0	1	2	336
65	0	2	4	331
65	0	3	5	1221
65	0	4	8	2208
66	0	1	1	2944
66	0	2	1	932
66	0	3	1	60
66	0	4	1	160
67	0	1	3	4096
68	0	1	8	2120
68	0	2	8	1976
69	0	1	2	4032
69	0	2	2	64
70	0	1	4	2800
70	0	2	11	1296
71	0	1	1	716
71	0	2	1	124
71	0	3	1	244
71	0	4	2	560
71	0	5	2	636
71	0	6	2	308
71	0	7	2	360
71	0	8	2	328
71	0	9	2	240
71	0	10	2	580
72	0	1	2	3976
72	0	2	2	120
73	0	1	1	2036
73	0	2	1	2048
73	0	3	1	12
74	0	1	1	3916
74	0	2	2	180
75	0	1	2	1987
75	0	2	2	1963
75	0	3	2	146
76	0	1	1	3712
76	0	2	1	256
76	0	3	1	128
77	0	1	4	1008
77	0	2	6	3088
78	0	1	2	4096
79	0	1	2	3046
79	0	2	2	54
79	0	3	2	996
80	0	1	2	2432
80	0	2	2	608
80	0	3	2	768
80	0	4	2	288
81	0	1	1	2194
81	0	2	1	864
81	0	3	1	14
81	0	4	1	736
81	0	5	4	288
82	0	1	1	635
82	0	2	1	20
82	0	3	2	433
82	0	4	2	2520
82	0	5	2	169
82	0	6	2	162
82	0	7	2	19
82	0	8	2	138
83	0	1	1	1024
83	0	2	1	1024
83	0	3	2	1224
83	0	4	2	824
84	0	1	1	158
84	0	2	1	2412
84	0	3	1	352
84	0	4	1	184
84	0	5	1	96
84	0	6	1	128
84	0	7	1	64
84	0	8	2	296
84	0	9	2	160
84	0	10	3	246
85	0	1	1	480
85	0	2	1	160
85	0	3	2	608
85	0	4	2	640
85	0	5	2	1056
85	0	6	2	800
85	0	7	2	352
86	0	1	2	364
86	0	2	2	66
86	0	3	2	100
86	0	4	2	652
86	0	5	2	50
86	0	6	2	972
86	0	7	2	36
86	0	8	2	8
86	0	9	2	112
86	0	10	4	1736
87	0	1	2	616
87	0	2	2	1142
87	0	3	2	542
87	0	4	2	596
87	0	5	2	828
87	0	6	2	372
88	0	1	2	4096
89	0	1	1	8
89	0	2	1	3564
89	0	3	1	16
89	0	4	1	328
89	0	5	2	180
90	0	1	2	4096
91	0	1	1	1224
91	0	2	1	192
91	0	3	1	180
91	0	4	1	84
91	0	5	1	12
91	0	6	1	4
91	0	7	3	560
91	0	8	3	560
91	0	9	3	1080
91	0	10	3	200
92	0	1	1	1992
92	0	2	1	1712
92	0	3	1	336
92	0	4	1	56
93	0	1	1	1180
93	0	2	1	136
93	0	3	5	2780
94	0	1	2	652
94	0	2	2	8
94	0	3	2	32
94	0	4	2	26
94	0	5	2	1914
94	0	6	2	172
94	0	7	2	132
94	0	8	2	1010
94	0	9	2	130
94	0	10	2	20
95	0	1	2	3400
95	0	2	2	696
96	0	1	1	72
96	0	2	1	128
96	0	3	1	1062
96	0	4	1	1062
96	0	5	1	776
96	0	6	1	736
96	0	7	2	138
96	0	8	2	122
97	0	1	7	3584
97	0	2	7	512
98	0	1	2	4096
99	0	1	1	2723
99	0	2	1	305
99	0	3	1	1024
99	0	4	1	44
100	0	1	5	4096
101	0	1	1	48
101	0	2	1	16
101	0	3	1	32
101	0	4	1	130
101	0	5	1	150
101	0	6	1	264
101	0	7	1	128
101	0	8	2	272
101	0	9	2	432
101	0	10	2	432
101	0	11	2	620
101	0	12	2	596
101	0	13	3	344
101	0	14	3	192
101	0	15	3	284
101	0	16	3	156
102	0	1	5	4096
103	0	1	2	456
103	0	2	2	456
103	0	3	2	568
103	0	4	4	1592
103	0	5	8	1024
104	0	1	2	856
104	0	2	2	3240
105	0	1	1	112
105	0	2	1	68
105	0	3	3	2012
105	0	4	3	368
105	0	5	3	1536
106	0	1	1	840
106	0	2	1	1208
106	0	3	4	648
106	0	4	4	1144
106	0	5	4	208
106	0	6	4	48
107	0	1	2	88
107	0	2	6	4008
108	0	1	1	15
108	0	2	1	3969
108	0	3	1	112
109	0	1	2	3584
109	0	2	2	512
110	0	1	4	2290
110	0	2	17	1806
111	0	1	1	320
111	0	2	1	772
111	0	3	1	448
111	0	4	1	256
111	0	5	1	1522
111	0	6	1	768
111	0	7	1	10
112	0	1	1	4096
113	0	1	3	80
113	0	2	7	4016
114	0	1	4	1024
114	0	2	6	3072
115	0	1	2	2048
115	0	2	2	2048
116	0	1	1	512
116	0	2	1	48
116	0	3	1	512
116	0	4	2	2688
116	0	5	2	336
117	0	1	1	1026
117	0	2	1	174
117	0	3	1	900
117	0	4	1	256
117	0	5	3	418
117	0	6	3	430
117	0	7	3	368
117	0	8	3	524
118	0	1	1	160
118	0	2	1	136
118	0	3	2	280
118	0	4	3	2128
118	0	5	4	1392
119	0	1	2	2172
119	0	2	2	408
119	0	3	2	956
119	0	4	2	560
120	0	1	1	4096
121	0	1	1	1772
121	0	2	1	1772
121	0	3	4	276
121	0	4	4	276
122	0	1	1	776
122	0	2	1	8
122	0	3	2	122
122	0	4	9	3190
123	0	1	1	8
123	0	2	4	4088
124	0	1	4	3128
124	0	2	4	968
125	0	1	1	4032
125	0	2	1	64
126	0	1	1	1784
126	0	2	1	768
126	0	3	1	4
126	0	4	1	4
126	0	5	4	1536
127	0	1	2	1162
127	0	2	2	1106
127	0	3	4	1578
127	0	4	10	250
128	0	1	1	4096
129	0	1	1	3918
129	0	2	1	178
130	0	1	1	2048
130	0	2	2	2048
131	0	1	1	27
131	0	2	2	488
131	0	3	2	112
131	0	4	2	204
131	0	5	4	124
131	0	6	6	3141
132	0	1	1	1376
132	0	2	1	40
132	0	3	1	2664
132	0	4	1	8
132	0	5	1	8
133	0	1	8	4096
134	0	1	1	390
134	0	2	2	376
134	0	3	3	1658
134	0	4	6	980
134	0	5	6	692
135	0	1	3	373
135	0	2	4	3723
136	0	1	1	64
136	0	2	1	384
136	0	3	2	320
136	0	4	2	256
136	0	5	2	256
136	0	6	6	2816
137	0	1	2	3216
137	0	2	6	880
138	0	1	1	3784
138	0	2	1	8
138	0	3	2	304
139	0	1	1	18
139	0	2	1	36
139	0	3	1	319
139	0	4	1	32
139	0	5	1	18
139	0	6	1	86
139	0	7	2	1177
139	0	8	2	133
139	0	9	2	139
139	0	10	3	110
139	0	11	3	130
139	0	12	3	547
139	0	13	3	250
139	0	14	3	577
139	0	15	3	524
140	0	1	1	232
140	0	2	1	510
140	0	3	1	48
140	0	4	1	66
140	0	5	2	2496
140	0	6	2	96
140	0	7	3	272
140	0	8	3	376
141	0	1	1	2288
141	0	2	1	1426
141	0	3	1	238
141	0	4	1	144
142	0	1	1	802
142	0	2	4	3294
143	0	1	2	1988
143	0	2	2	88
143	0	3	2	580
143	0	4	2	88
143	0	5	2	1352
144	0	1	2	536
144	0	2	2	176
144	0	3	2	902
144	0	4	2	656
144	0	5	2	1826
145	0	1	1	4032
145	0	2	1	64
146	0	1	2	1008
146	0	2	2	858
146	0	3	6	2230
147	0	1	1	88
147	0	2	2	4008
148	0	1	4	4096
149	0	1	7	4096
150	0	1	7	4096
151	0	1	2	1138
151	0	2	2	189
151	0	3	4	1013
151	0	4	4	485
151	0	5	4	751
151	0	6	8	520
152	0	1	4	1920
152	0	2	4	1792
152	0	3	4	384
153	0	1	4	4096
154	0	1	1	368
154	0	2	1	3728
155	0	1	2	2666
155	0	2	2	1430
156	0	1	1	72
156	0	2	2	3456
156	0	3	2	136
156	0	4	6	432
157	0	1	1	640
157	0	2	2	2040
157	0	3	6	1416
158	0	1	2	48
158	0	2	2	192
158	0	3	2	1132
158	0	4	2	2564
158	0	5	2	80
158	0	6	2	80
159	0	1	1	288
159	0	2	1	82
159	0	3	1	164
159	0	4	1	82
159	0	5	2	3480
160	0	1	3	2784
160	0	2	3	1312
161	0	1	2	3872
161	0	2	2	224
162	0	1	1	1408
162	0	2	1	80
162	0	3	2	928
162	0	4	2	640
162	0	5	6	1040
163	0	1	2	196
163	0	2	2	3724
163	0	3	2	88
163	0	4	2	88
164	0	1	2	606
164	0	2	6	3490
165	0	1	2	4096
166	0	1	2	4096
167	0	1	1	1840
167	0	2	1	80
167	0	3	1	80
167	0	4	1	1904
167	0	5	1	48
167	0	6	1	48
167	0	7	1	24
167	0	8	1	24
167	0	9	1	24
167	0	10	1	20
167	0	11	1	4
168	0	1	1	4
168	0	2	1	80
168	0	3	4	3436
168	0	4	5	576
169	0	1	2	4096
170	0	1	2	4096
171	0	1	1	4096
172	0	1	2	112
172	0	2	2	48
172	0	3	2	1248
172	0	4	3	440
172	0	5	3	1512
172	0	6	3	736
173	0	1	2	1024
173	0	2	5	3072
174	0	1	2	2304
174	0	2	11	1792
175	0	1	1	4096
176	0	1	2	1928
176	0	2	2	440
176	0	3	2	440
176	0	4	2	1056
176	0	5	2	136
176	0	6	2	48
176	0	7	2	48
177	0	1	1	2250
177	0	2	1	878
177	0	3	1	504
177	0	4	1	264
177	0	5	4	94
177	0	6	4	106
178	0	1	1	1018
178	0	2	1	70
178	0	3	1	570
178	0	4	1	42
178	0	5	1	342
178	0	6	1	6
178	0	7	2	250
178	0	8	2	1158
178	0	9	2	640
179	0	1	3	112
179	0	2	12	3984
180	0	1	1	228
180	0	2	2	1916
180	0	3	4	956
180	0	4	5	996
181	0	1	1	3864
181	0	2	1	232
182	0	1	1	2932
182	0	2	1	1024
182	0	3	1	140
183	0	1	1	1280
183	0	2	1	128
183	0	3	2	2688
184	0	1	1	2
184	0	2	5	4094
185	0	1	1	4096
186	0	1	1	480
186	0	2	1	2258
186	0	3	1	254
186	0	4	1	66
186	0	5	1	76
186	0	6	1	30
186	0	7	2	410
186	0	8	4	280
186	0	9	4	242
187	0	1	1	24
187	0	2	2	456
187	0	3	2	876
187	0	4	2	240
187	0	5	2	1498
187	0	6	2	492
187	0	7	2	274
187	0	8	2	152
187	0	9	2	84
188	0	1	5	2084
188	0	2	10	2012
189	0	1	1	336
189	0	2	2	448
189	0	3	2	1088
189	0	4	2	256
189	0	5	2	192
189	0	6	4	848
189	0	7	4	432
189	0	8	4	496
190	0	1	1	1718
190	0	2	1	256
190	0	3	1	16
190	0	4	3	2106
191	0	1	1	628
191	0	2	1	2656
191	0	3	1	60
191	0	4	2	368
191	0	5	4	384
192	0	1	1	806
192	0	2	2	3290
193	0	1	2	2106
193	0	2	2	304
193	0	3	2	1390
193	0	4	2	106
193	0	5	2	170
193	0	6	2	20
194	0	1	4	4096
195	0	1	1	310
195	0	2	1	70
195	0	3	2	832
195	0	4	3	642
195	0	5	3	1026
195	0	6	6	1216
196	0	1	1	576
196	0	2	1	160
196	0	3	2	368
196	0	4	3	1824
196	0	5	3	1168
197	0	1	1	4
197	0	2	2	904
197	0	3	2	60
197	0	4	4	3128
198	0	1	4	2112
198	0	2	7	1984
199	0	1	1	1232
199	0	2	1	2064
199	0	3	1	800
200	0	1	2	984
200	0	2	2	1840
200	0	3	4	1272
201	0	1	1	4096
202	0	1	2	512
202	0	2	2	2528
202	0	3	2	1056
203	0	1	1	3403
203	0	2	1	683
203	0	3	1	10
204	0	1	2	4096
205	0	1	1	4096
206	0	1	1	80
206	0	2	1	16
206	0	3	2	128
206	0	4	5	256
206	0	5	5	1020
206	0	6	5	606
206	0	7	5	234
206	0	8	10	992
206	0	9	10	764
207	0	1	4	223
207	0	2	4	259
207	0	3	4	285
207	0	4	4	81
207	0	5	6	1980
207	0	6	6	1268
208	0	1	1	1473
208	0	2	1	408
208	0	3	2	2215
209	0	1	1	72
209	0	2	1	144
209	0	3	1	36
209	0	4	1	184
209	0	5	2	2504
209	0	6	4	1156
210	0	1	1	4096
211	0	1	3	4096
212	0	1	1	3343
212	0	2	5	753
213	0	1	2	4084
213	0	2	2	12
214	0	1	1	1056
214	0	2	5	2960
214	0	3	5	80
215	0	1	1	432
215	0	2	4	168
215	0	3	4	1732
215	0	4	4	344
215	0	5	4	550
215	0	6	4	870
216	0	1	1	624
216	0	2	2	3472
217	0	1	1	4096
218	0	1	5	4096
219	0	1	1	196
219	0	2	1	196
219	0	3	2	384
219	0	4	2	204
219	0	5	3	1008
219	0	6	3	452
219	0	7	3	1000
219	0	8	3	656
220	0	1	1	1080
220	0	2	1	1084
220	0	3	2	452
220	0	4	2	1480
221	0	1	1	4088
221	0	2	1	8
222	0	1	1	4096
223	0	1	1	4096
224	0	1	1	608
224	0	2	1	3488
225	0	1	3	1648
225	0	2	3	2448
226	0	1	2	14
226	0	2	2	6
226	0	3	4	1264
226	0	4	18	2812
227	0	1	2	4096
228	0	1	1	36
228	0	2	1	262
228	0	3	1	880
228	0	4	2	2918
229	0	1	2	1028
229	0	2	2	1360
229	0	3	2	432
229	0	4	4	988
229	0	5	4	288
230	0	1	2	2964
230	0	2	2	280
230	0	3	4	636
230	0	4	5	216
231	0	1	12	4096
232	0	1	4	2048
232	0	2	4	2048
233	0	1	1	2048
233	0	2	1	2048
234	0	1	1	4096
235	0	1	2	24
235	0	2	4	1866
235	0	3	4	262
235	0	4	10	1664
235	0	5	10	280
236	0	1	2	2256
236	0	2	2	1108
236	0	3	2	316
236	0	4	2	416
237	0	1	1	876
237	0	2	1	1312
237	0	3	1	24
237	0	4	2	560
237	0	5	2	168
237	0	6	4	1156
238	0	1	1	4096
239	0	1	1	308
239	0	2	1	116
239	0	3	1	12
239	0	4	1	12
239	0	5	4	1984
239	0	6	4	1664
240	0	1	1	104
240	0	2	3	3992
241	0	1	1	896
241	0	2	2	3200
242	0	1	1	252
242	0	2	2	3844
243	0	1	3	3904
243	0	2	3	192
244	0	1	2	3756
244	0	2	2	340
245	0	1	1	4096
246	0	1	2	258
246	0	2	4	3838
247	0	1	8	4096
248	0	1	2	1280
248	0	2	2	1552
248	0	3	2	784
248	0	4	2	480
249	0	1	1	4096
250	0	1	1	3652
250	0	2	1	128
250	0	3	2	316
251	0	1	4	796
251	0	2	5	3300
252	0	1	2	4096
253	0	1	6	2048
253	0	2	8	2048
254	0	1	2	856
254	0	2	2	3240
255	0	1	1	4096
256	0	1	2	2144
256	0	2	2	1364
256	0	3	2	588
257	0	1	3	4096
258	0	1	2	2048
258	0	2	2	2048
259	0	1	2	1302
259	0	2	2	1194
259	0	3	2	384
259	0	4	2	224
259	0	5	2	96
259	0	6	2	512
259	0	7	3	384
260	0	1	7	4096
261	0	1	5	1038
261	0	2	9	1562
261	0	3	9	1496
262	0	1	1	1024
262	0	2	1	1024
262	0	3	2	2048
263	0	1	1	4096
264	0	1	1	49
264	0	2	1	3512
264	0	3	1	35
264	0	4	2	500
265	0	1	1	3498
265	0	2	1	24
265	0	3	2	116
265	0	4	5	458
266	0	1	1	464
266	0	2	2	2160
266	0	3	2	1088
266	0	4	2	384
267	0	1	1	1432
267	0	2	1	472
267	0	3	1	840
267	0	4	1	136
267	0	5	1	120
267	0	6	1	8
267	0	7	3	904
267	0	8	4	184
268	0	1	1	120
268	0	2	2	1216
268	0	3	2	70
268	0	4	2	595
268	0	5	2	132
268	0	6	4	145
268	0	7	6	1818
269	0	1	1	290
269	0	2	1	120
269	0	3	2	76
269	0	4	3	794
269	0	5	3	1388
269	0	6	3	448
269	0	7	3	512
269	0	8	3	468
270	0	1	1	45
270	0	2	2	4051
271	0	1	1	351
271	0	2	1	92
271	0	3	4	3653
272	0	1	1	986
272	0	2	1	38
272	0	3	1	1024
272	0	4	2	1860
272	0	5	2	188
273	0	1	1	2382
273	0	2	2	528
273	0	3	4	1186
274	0	1	1	196
274	0	2	1	2048
274	0	3	1	980
274	0	4	2	872
275	0	1	2	4096
276	0	1	2	2906
276	0	2	2	202
276	0	3	2	988
277	0	1	2	1536
277	0	2	2	2560
278	0	1	1	2936
278	0	2	1	284
278	0	3	2	876
279	0	1	1	416
279	0	2	1	1696
279	0	3	1	256
279	0	4	2	1728
280	0	1	2	4096
281	0	1	1	2048
281	0	2	1	2048
282	0	1	1	1792
282	0	2	2	1792
282	0	3	2	512
283	0	1	1	3976
283	0	2	1	4
283	0	3	1	116
284	0	1	1	96
284	0	2	1	96
284	0	3	1	928
284	0	4	1	1760
284	0	5	1	96
284	0	6	1	96
284	0	7	1	96
284	0	8	1	928
285	0	1	1	136
285	0	2	1	3080
285	0	3	1	40
285	0	4	1	16
285	0	5	1	8
285	0	6	2	520
285	0	7	2	232
285	0	8	2	64
286	0	1	2	4063
286	0	2	3	33
287	0	1	1	256
287	0	2	1	768
287	0	3	1	3072
288	0	1	1	2523
288	0	2	2	1573
289	0	1	1	320
289	0	2	1	1168
289	0	3	2	1728
289	0	4	2	880
290	0	1	1	24
290	0	2	1	111
290	0	3	5	3126
290	0	4	5	835
291	0	1	1	804
291	0	2	1	1936
291	0	3	3	1356
292	0	1	2	4096
293	0	1	1	20
293	0	2	1	1416
293	0	3	1	20
293	0	4	1	2320
293	0	5	1	16
293	0	6	1	16
293	0	7	1	288
294	0	1	1	1360
294	0	2	1	364
294	0	3	1	1960
294	0	4	2	376
294	0	5	2	36
295	0	1	2	1296
295	0	2	2	2800
296	0	1	3	4032
296	0	2	4	64
297	0	1	2	512
297	0	2	2	512
297	0	3	6	1536
297	0	4	6	1536
298	0	1	2	256
298	0	2	3	3840
299	0	1	4	2064
299	0	2	4	2032
300	0	1	1	2046
300	0	2	1	338
300	0	3	1	412
300	0	4	1	6
300	0	5	1	6
300	0	6	1	28
300	0	7	1	436
300	0	8	1	6
300	0	9	1	28
300	0	10	1	12
300	0	11	1	74
300	0	12	2	32
300	0	13	2	642
300	0	14	2	30
301	0	1	1	16
301	0	2	1	6
301	0	3	2	1990
301	0	4	2	76
301	0	5	2	294
301	0	6	2	204
301	0	7	4	712
301	0	8	4	798
302	0	1	4	4096
303	0	1	2	4096
304	0	1	1	60
304	0	2	1	3468
304	0	3	5	230
304	0	4	5	338
305	0	1	2	800
305	0	2	4	1184
305	0	3	4	1728
305	0	4	4	384
306	0	1	1	116
306	0	2	2	3980
307	0	1	1	96
307	0	2	1	822
307	0	3	1	786
307	0	4	1	436
307	0	5	1	112
307	0	6	1	218
307	0	7	1	48
307	0	8	1	24
307	0	9	1	140
307	0	10	1	8
307	0	11	1	24
307	0	12	2	1342
307	0	13	2	40
308	0	1	6	1248
308	0	2	6	2848
309	0	1	1	1110
309	0	2	1	22
309	0	3	2	2964
310	0	1	1	384
310	0	2	1	576
310	0	3	1	376
310	0	4	1	8
310	0	5	2	616
310	0	6	2	216
310	0	7	2	960
310	0	8	2	712
310	0	9	2	248
311	0	1	1	512
311	0	2	1	2500
311	0	3	1	512
311	0	4	1	512
311	0	5	1	60
312	0	1	1	42
312	0	2	2	2761
312	0	3	2	1139
312	0	4	2	154
313	0	1	1	1584
313	0	2	1	1024
313	0	3	1	768
313	0	4	1	720
314	0	1	1	384
314	0	2	1	672
314	0	3	4	3040
315	0	1	1	6
315	0	2	1	31
315	0	3	1	4048
315	0	4	1	1
315	0	5	2	10
316	0	1	1	184
316	0	2	1	340
316	0	3	1	512
316	0	4	2	308
316	0	5	2	352
316	0	6	4	728
316	0	7	4	800
316	0	8	4	872
317	0	1	4	4096
318	0	1	1	3680
318	0	2	1	416
319	0	1	1	992
319	0	2	1	108
319	0	3	1	1536
319	0	4	1	68
319	0	5	1	150
319	0	6	2	948
319	0	7	2	294
320	0	1	2	2457
320	0	2	4	1355
320	0	3	4	284
321	0	1	1	4096
322	0	1	4	4096
323	0	1	1	24
323	0	2	1	3432
323	0	3	1	104
323	0	4	1	448
323	0	5	1	56
323	0	6	1	24
323	0	7	1	8
324	0	1	2	4096
325	0	1	4	4096
326	0	1	2	3300
326	0	2	2	796
327	0	1	1	3584
327	0	2	1	512
328	0	1	1	648
328	0	2	1	1400
328	0	3	1	384
328	0	4	1	192
328	0	5	1	640
328	0	6	1	320
328	0	7	1	512
329	0	1	1	56
329	0	2	1	24
329	0	3	2	4016
330	0	1	2	1024
330	0	2	6	3072
331	0	1	1	32
331	0	2	1	2848
331	0	3	1	192
331	0	4	1	960
331	0	5	1	64
332	0	1	1	480
332	0	2	1	48
332	0	3	1	1380
332	0	4	1	488
332	0	5	2	1700
333	0	1	1	362
333	0	2	1	3494
333	0	3	1	94
333	0	4	1	104
333	0	5	1	22
333	0	6	1	10
333	0	7	1	10
334	0	1	4	4096
335	0	1	2	312
335	0	2	2	3244
335	0	3	2	68
335	0	4	2	472
336	0	1	1	4096
337	0	1	1	1536
337	0	2	1	2560
338	0	1	1	446
338	0	2	3	3650
339	0	1	2	4096
340	0	1	7	4096
341	0	1	1	316
341	0	2	2	3543
341	0	3	3	237
342	0	1	4	4096
343	0	1	1	2304
343	0	2	1	1792
344	0	1	4	600
344	0	2	4	2580
344	0	3	4	116
344	0	4	4	684
344	0	5	4	116
345	0	1	1	640
345	0	2	2	32
345	0	3	8	1692
345	0	4	8	1732
346	0	1	9	4096
347	0	1	1	1120
347	0	2	4	2976
348	0	1	1	3953
348	0	2	2	8
348	0	3	6	75
348	0	4	6	60
349	0	1	7	4096
350	0	1	1	1736
350	0	2	1	48
350	0	3	3	1724
350	0	4	3	540
350	0	5	4	48
351	0	1	1	24
351	0	2	2	3688
351	0	3	2	16
351	0	4	3	368
352	0	1	1	2890
352	0	2	5	1206
353	0	1	1	38
353	0	2	1	364
353	0	3	1	1704
353	0	4	1	150
353	0	5	1	4
353	0	6	1	32
353	0	7	1	6
353	0	8	3	830
353	0	9	3	968
354	0	1	1	512
354	0	2	1	123
354	0	3	1	123
354	0	4	1	5
354	0	5	1	5
354	0	6	2	896
354	0	7	2	754
354	0	8	2	14
354	0	9	4	512
354	0	10	4	1152
355	0	1	2	4096
356	0	1	1	3102
356	0	2	2	562
356	0	3	5	432
357	0	1	1	60
357	0	2	1	246
357	0	3	1	7
357	0	4	1	35
357	0	5	1	52
357	0	6	1	88
357	0	7	1	36
357	0	8	2	615
357	0	9	4	2957
358	0	1	1	3292
358	0	2	1	364
358	0	3	1	324
358	0	4	1	116
359	0	1	2	498
359	0	2	2	3214
359	0	3	2	34
359	0	4	2	294
359	0	5	2	56
360	0	1	2	4092
360	0	2	2	4
361	0	1	2	4096
362	0	1	4	3072
362	0	2	6	1024
363	0	1	1	304
363	0	2	1	128
363	0	3	1	190
363	0	4	1	416
363	0	5	1	160
363	0	6	2	592
363	0	7	2	608
363	0	8	2	684
363	0	9	2	468
363	0	10	2	288
363	0	11	2	258
364	0	1	1	3646
364	0	2	4	450
365	0	1	1	2080
365	0	2	1	288
365	0	3	2	1160
365	0	4	2	568
366	0	1	7	4096
367	0	1	4	4096
368	0	1	1	1448
368	0	2	1	32
368	0	3	1	16
368	0	4	2	2525
368	0	5	2	75
369	0	1	2	4096
370	0	1	1	3970
370	0	2	1	56
370	0	3	1	70
371	0	1	1	56
371	0	2	1	3016
371	0	3	1	1024
372	0	1	1	184
372	0	2	1	8
372	0	3	3	3904
373	0	1	1	2048
373	0	2	2	48
373	0	3	5	2000
374	0	1	2	2704
374	0	2	2	336
374	0	3	2	1056
375	0	1	2	3072
375	0	2	2	1024
376	0	1	1	32
376	0	2	1	256
376	0	3	1	1096
376	0	4	1	652
376	0	5	1	84
376	0	6	1	32
376	0	7	1	456
376	0	8	1	56
376	0	9	2	56
376	0	10	2	56
376	0	11	2	1084
376	0	12	2	104
376	0	13	2	132
377	0	1	4	2020
377	0	2	7	2076
378	0	1	1	392
378	0	2	1	160
378	0	3	1	64
378	0	4	1	164
378	0	5	1	116
378	0	6	1	64
