network_index	model_no	original_mod_jaccard	nonNCF_to_NCF_modi_model_jaccard	att_recovery_score_modi_model
61	87	0.333333333333333	0.5	1.5000000000000016
61	88	0.333333333333333	0.25	0.7500000000000008
61	89	0.333333333333333	0.2	0.6000000000000006
61	90	0.333333333333333	0.14285714285714285	0.428571428571429
61	91	0.333333333333333	0.5	1.5000000000000016
61	92	0.333333333333333	0.3333333333333333	1.000000000000001
61	93	0.333333333333333	0.5	1.5000000000000016
61	94	0.333333333333333	0.5	1.5000000000000016
61	95	0.333333333333333	0.3333333333333333	1.000000000000001
61	96	0.333333333333333	0.5	1.5000000000000016
61	97	0.333333333333333	0.5	1.5000000000000016
61	98	0.333333333333333	0.2	0.6000000000000006
61	99	0.333333333333333	0.3333333333333333	1.000000000000001
61	100	0.333333333333333	0.16666666666666666	0.5000000000000006
61	101	0.333333333333333	0.3333333333333333	1.000000000000001
61	102	0.333333333333333	0.5	1.5000000000000016
61	103	0.333333333333333	0.3333333333333333	1.000000000000001
61	104	0.333333333333333	0.5	1.5000000000000016
61	105	0.333333333333333	0.2	0.6000000000000006
61	106	0.333333333333333	0.125	0.3750000000000004
61	107	0.333333333333333	0.5	1.5000000000000016
61	108	0.333333333333333	0.5	1.5000000000000016
61	109	0.333333333333333	0.125	0.3750000000000004
61	110	0.333333333333333	0.14285714285714285	0.428571428571429
61	111	0.333333333333333	0.25	0.7500000000000008
61	112	0.333333333333333	0.16666666666666666	0.5000000000000006
61	113	0.333333333333333	0.5	1.5000000000000016
61	114	0.333333333333333	0.5	1.5000000000000016
61	115	0.333333333333333	0.5	1.5000000000000016
61	116	0.333333333333333	0.16666666666666666	0.5000000000000006
61	117	0.333333333333333	0.2	0.6000000000000006
61	118	0.333333333333333	0.2	0.6000000000000006
61	119	0.333333333333333	0.2	0.6000000000000006
61	120	0.333333333333333	0.25	0.7500000000000008
61	121	0.333333333333333	0.2	0.6000000000000006
61	122	0.333333333333333	0.2	0.6000000000000006
61	123	0.333333333333333	0.5	1.5000000000000016
61	124	0.333333333333333	0.3333333333333333	1.000000000000001
61	125	0.333333333333333	0.2	0.6000000000000006
61	126	0.333333333333333	0.125	0.3750000000000004
61	127	0.333333333333333	0.2	0.6000000000000006
61	128	0.333333333333333	0.14285714285714285	0.428571428571429
61	129	0.333333333333333	0.2	0.6000000000000006
61	130	0.333333333333333	0.16666666666666666	0.5000000000000006
61	131	0.333333333333333	0.16666666666666666	0.5000000000000006
61	132	0.333333333333333	0.5	1.5000000000000016
61	133	0.333333333333333	0.2	0.6000000000000006
61	134	0.333333333333333	0.2	0.6000000000000006
61	135	0.333333333333333	0.25	0.7500000000000008
61	136	0.333333333333333	0.3333333333333333	1.000000000000001
61	137	0.333333333333333	0.2	0.6000000000000006
61	138	0.333333333333333	0.16666666666666666	0.5000000000000006
61	139	0.333333333333333	0.3333333333333333	1.000000000000001
61	140	0.333333333333333	0.16666666666666666	0.5000000000000006
61	141	0.333333333333333	0.3333333333333333	1.000000000000001
61	142	0.333333333333333	0.3333333333333333	1.000000000000001
61	143	0.333333333333333	0.14285714285714285	0.428571428571429
61	144	0.333333333333333	0.25	0.7500000000000008
61	145	0.333333333333333	0.5	1.5000000000000016
61	146	0.333333333333333	0.2	0.6000000000000006
61	147	0.333333333333333	0.5	1.5000000000000016
61	148	0.333333333333333	0.2	0.6000000000000006
61	149	0.333333333333333	0.2	0.6000000000000006
61	150	0.333333333333333	0.2	0.6000000000000006
61	151	0.333333333333333	0.2	0.6000000000000006
61	152	0.333333333333333	0.25	0.7500000000000008
61	153	0.333333333333333	0.16666666666666666	0.5000000000000006
61	154	0.333333333333333	0.3333333333333333	1.000000000000001
61	155	0.333333333333333	0.25	0.7500000000000008
61	156	0.333333333333333	0.25	0.7500000000000008
61	157	0.333333333333333	0.25	0.7500000000000008
61	158	0.333333333333333	0.125	0.3750000000000004
61	159	0.333333333333333	0.2	0.6000000000000006
61	160	0.333333333333333	0.25	0.7500000000000008
61	161	0.333333333333333	0.3333333333333333	1.000000000000001
61	162	0.333333333333333	0.2	0.6000000000000006
61	163	0.333333333333333	0.16666666666666666	0.5000000000000006
61	164	0.333333333333333	0.16666666666666666	0.5000000000000006
61	165	0.333333333333333	0.2	0.6000000000000006
61	166	0.333333333333333	0.2	0.6000000000000006
61	167	0.333333333333333	0.5	1.5000000000000016
61	168	0.333333333333333	0.25	0.7500000000000008
61	169	0.333333333333333	0.2	0.6000000000000006
61	170	0.333333333333333	0.16666666666666666	0.5000000000000006
61	171	0.333333333333333	0.2	0.6000000000000006
61	172	0.333333333333333	0.2	0.6000000000000006
61	173	0.333333333333333	0.2	0.6000000000000006
61	174	0.333333333333333	0.5	1.5000000000000016
61	175	0.333333333333333	0.3333333333333333	1.000000000000001
61	176	0.333333333333333	0.5	1.5000000000000016
61	177	0.333333333333333	0.2	0.6000000000000006
61	178	0.333333333333333	0.25	0.7500000000000008
61	179	0.333333333333333	0.5	1.5000000000000016
61	180	0.333333333333333	0.16666666666666666	0.5000000000000006
61	181	0.333333333333333	0.2	0.6000000000000006
61	182	0.333333333333333	0.2	0.6000000000000006
61	183	0.333333333333333	0.2	0.6000000000000006
61	184	0.333333333333333	0.3333333333333333	1.000000000000001
61	185	0.333333333333333	0.2	0.6000000000000006
61	186	0.333333333333333	0.16666666666666666	0.5000000000000006
61	187	0.333333333333333	0.16666666666666666	0.5000000000000006
61	188	0.333333333333333	0.16666666666666666	0.5000000000000006
61	189	0.333333333333333	0.5	1.5000000000000016
61	190	0.333333333333333	0.5	1.5000000000000016
61	191	0.333333333333333	0.2	0.6000000000000006
61	192	0.333333333333333	0.2	0.6000000000000006
61	193	0.333333333333333	0.5	1.5000000000000016
61	194	0.333333333333333	0.16666666666666666	0.5000000000000006
61	195	0.333333333333333	0.2	0.6000000000000006
61	196	0.333333333333333	0.3333333333333333	1.000000000000001
61	197	0.333333333333333	0.25	0.7500000000000008
61	198	0.333333333333333	0.3333333333333333	1.000000000000001
61	199	0.333333333333333	0.5	1.5000000000000016
61	200	0.333333333333333	0.5	1.5000000000000016
61	201	0.333333333333333	0.5	1.5000000000000016
61	202	0.333333333333333	0.2	0.6000000000000006
61	203	0.333333333333333	0.14285714285714285	0.428571428571429
61	204	0.333333333333333	0.25	0.7500000000000008
61	205	0.333333333333333	0.2	0.6000000000000006
61	206	0.333333333333333	0.16666666666666666	0.5000000000000006
61	207	0.333333333333333	0.2	0.6000000000000006
61	208	0.333333333333333	0.3333333333333333	1.000000000000001
61	209	0.333333333333333	0.2	0.6000000000000006
61	210	0.333333333333333	0.2	0.6000000000000006
61	211	0.333333333333333	0.25	0.7500000000000008
61	212	0.333333333333333	0.25	0.7500000000000008
61	213	0.333333333333333	0.16666666666666666	0.5000000000000006
61	214	0.333333333333333	0.16666666666666666	0.5000000000000006
61	215	0.333333333333333	0.5	1.5000000000000016
61	216	0.333333333333333	0.2	0.6000000000000006
61	217	0.333333333333333	0.16666666666666666	0.5000000000000006
61	218	0.333333333333333	0.5	1.5000000000000016
61	219	0.333333333333333	0.25	0.7500000000000008
61	220	0.333333333333333	0.2	0.6000000000000006
61	221	0.333333333333333	0.2	0.6000000000000006
61	222	0.333333333333333	0.25	0.7500000000000008
61	223	0.333333333333333	0.14285714285714285	0.428571428571429
61	224	0.333333333333333	0.5	1.5000000000000016
61	225	0.333333333333333	0.25	0.7500000000000008
61	226	0.333333333333333	0.5	1.5000000000000016
61	227	0.333333333333333	0.3333333333333333	1.000000000000001
61	228	0.333333333333333	0.2	0.6000000000000006
61	229	0.333333333333333	0.25	0.7500000000000008
61	230	0.333333333333333	0.3333333333333333	1.000000000000001
61	231	0.333333333333333	0.2	0.6000000000000006
61	232	0.333333333333333	0.125	0.3750000000000004
61	233	0.333333333333333	0.25	0.7500000000000008
61	234	0.333333333333333	0.25	0.7500000000000008
61	235	0.333333333333333	0.3333333333333333	1.000000000000001
61	236	0.333333333333333	0.3333333333333333	1.000000000000001
61	237	0.333333333333333	0.16666666666666666	0.5000000000000006
61	238	0.333333333333333	0.5	1.5000000000000016
61	239	0.333333333333333	0.2	0.6000000000000006
61	240	0.333333333333333	0.2	0.6000000000000006
61	241	0.333333333333333	0.3333333333333333	1.000000000000001
61	242	0.333333333333333	0.16666666666666666	0.5000000000000006
61	243	0.333333333333333	0.25	0.7500000000000008
61	244	0.333333333333333	0.3333333333333333	1.000000000000001
61	245	0.333333333333333	0.2	0.6000000000000006
61	246	0.333333333333333	0.5	1.5000000000000016
61	247	0.333333333333333	0.2	0.6000000000000006
61	248	0.333333333333333	0.2	0.6000000000000006
61	249	0.333333333333333	0.14285714285714285	0.428571428571429
61	250	0.333333333333333	0.16666666666666666	0.5000000000000006
61	251	0.333333333333333	0.25	0.7500000000000008
61	252	0.333333333333333	0.5	1.5000000000000016
61	253	0.333333333333333	0.3333333333333333	1.000000000000001
61	254	0.333333333333333	0.16666666666666666	0.5000000000000006
61	255	0.333333333333333	0.3333333333333333	1.000000000000001
61	256	0.333333333333333	0.2	0.6000000000000006
61	257	0.333333333333333	0.16666666666666666	0.5000000000000006
61	258	0.333333333333333	0.2	0.6000000000000006
61	259	0.333333333333333	0.5	1.5000000000000016
61	260	0.333333333333333	0.2	0.6000000000000006
61	261	0.333333333333333	0.5	1.5000000000000016
61	262	0.333333333333333	0.2	0.6000000000000006
61	263	0.333333333333333	0.16666666666666666	0.5000000000000006
61	264	0.333333333333333	0.125	0.3750000000000004
61	265	0.333333333333333	0.5	1.5000000000000016
61	266	0.333333333333333	0.3333333333333333	1.000000000000001
61	267	0.333333333333333	0.3333333333333333	1.000000000000001
61	268	0.333333333333333	0.14285714285714285	0.428571428571429
61	269	0.333333333333333	0.3333333333333333	1.000000000000001
61	270	0.333333333333333	0.2	0.6000000000000006
61	271	0.333333333333333	0.3333333333333333	1.000000000000001
61	272	0.333333333333333	0.16666666666666666	0.5000000000000006
61	273	0.333333333333333	0.2	0.6000000000000006
61	274	0.333333333333333	0.2	0.6000000000000006
61	275	0.333333333333333	0.16666666666666666	0.5000000000000006
61	276	0.333333333333333	0.5	1.5000000000000016
61	277	0.333333333333333	0.2	0.6000000000000006
61	278	0.333333333333333	0.5	1.5000000000000016
61	279	0.333333333333333	0.5	1.5000000000000016
61	280	0.333333333333333	0.5	1.5000000000000016
61	281	0.333333333333333	0.14285714285714285	0.428571428571429
61	282	0.333333333333333	0.14285714285714285	0.428571428571429
61	283	0.333333333333333	0.16666666666666666	0.5000000000000006
61	284	0.333333333333333	0.25	0.7500000000000008
61	285	0.333333333333333	0.2	0.6000000000000006
61	286	0.333333333333333	0.14285714285714285	0.428571428571429
61	287	0.333333333333333	0.2	0.6000000000000006
61	288	0.333333333333333	0.14285714285714285	0.428571428571429
61	289	0.333333333333333	0.3333333333333333	1.000000000000001
61	290	0.333333333333333	0.16666666666666666	0.5000000000000006
61	291	0.333333333333333	0.2	0.6000000000000006
61	292	0.333333333333333	0.25	0.7500000000000008
61	293	0.333333333333333	0.2	0.6000000000000006
61	294	0.333333333333333	0.2	0.6000000000000006
61	295	0.333333333333333	0.5	1.5000000000000016
61	296	0.333333333333333	0.2	0.6000000000000006
61	297	0.333333333333333	0.5	1.5000000000000016
61	298	0.333333333333333	0.2	0.6000000000000006
61	299	0.333333333333333	0.3333333333333333	1.000000000000001
61	300	0.333333333333333	0.3333333333333333	1.000000000000001
61	301	0.333333333333333	0.2	0.6000000000000006
61	302	0.333333333333333	0.5	1.5000000000000016
61	303	0.333333333333333	0.16666666666666666	0.5000000000000006
61	304	0.333333333333333	0.16666666666666666	0.5000000000000006
61	305	0.333333333333333	0.5	1.5000000000000016
61	306	0.333333333333333	0.5	1.5000000000000016
61	307	0.333333333333333	0.25	0.7500000000000008
61	308	0.333333333333333	0.2	0.6000000000000006
61	309	0.333333333333333	0.5	1.5000000000000016
61	310	0.333333333333333	0.2	0.6000000000000006
61	311	0.333333333333333	0.16666666666666666	0.5000000000000006
61	312	0.333333333333333	0.3333333333333333	1.000000000000001
61	313	0.333333333333333	0.5	1.5000000000000016
61	314	0.333333333333333	0.25	0.7500000000000008
61	315	0.333333333333333	0.2	0.6000000000000006
61	316	0.333333333333333	0.5	1.5000000000000016
61	317	0.333333333333333	0.3333333333333333	1.000000000000001
61	318	0.333333333333333	0.3333333333333333	1.000000000000001
61	319	0.333333333333333	0.25	0.7500000000000008
61	320	0.333333333333333	0.3333333333333333	1.000000000000001
61	321	0.333333333333333	0.25	0.7500000000000008
61	322	0.333333333333333	0.2	0.6000000000000006
61	323	0.333333333333333	0.25	0.7500000000000008
61	324	0.333333333333333	0.5	1.5000000000000016
61	325	0.333333333333333	0.3333333333333333	1.000000000000001
61	326	0.333333333333333	0.5	1.5000000000000016
61	327	0.333333333333333	0.25	0.7500000000000008
61	328	0.333333333333333	0.2	0.6000000000000006
61	329	0.333333333333333	0.16666666666666666	0.5000000000000006
61	330	0.333333333333333	0.2	0.6000000000000006
61	331	0.333333333333333	0.3333333333333333	1.000000000000001
61	332	0.333333333333333	0.14285714285714285	0.428571428571429
61	333	0.333333333333333	0.3333333333333333	1.000000000000001
61	334	0.333333333333333	0.3333333333333333	1.000000000000001
61	335	0.333333333333333	0.16666666666666666	0.5000000000000006
61	336	0.333333333333333	0.2	0.6000000000000006
61	337	0.333333333333333	0.5	1.5000000000000016
61	338	0.333333333333333	0.5	1.5000000000000016
61	339	0.333333333333333	0.5	1.5000000000000016
61	340	0.333333333333333	0.5	1.5000000000000016
61	341	0.333333333333333	0.5	1.5000000000000016
61	342	0.333333333333333	0.25	0.7500000000000008
61	343	0.333333333333333	0.5	1.5000000000000016
61	344	0.333333333333333	0.25	0.7500000000000008
61	345	0.333333333333333	0.5	1.5000000000000016
61	346	0.333333333333333	0.2	0.6000000000000006
61	347	0.333333333333333	0.16666666666666666	0.5000000000000006
61	348	0.333333333333333	0.5	1.5000000000000016
61	349	0.333333333333333	0.16666666666666666	0.5000000000000006
61	350	0.333333333333333	0.16666666666666666	0.5000000000000006
61	351	0.333333333333333	0.16666666666666666	0.5000000000000006
61	352	0.333333333333333	0.5	1.5000000000000016
61	353	0.333333333333333	0.2	0.6000000000000006
61	354	0.333333333333333	0.14285714285714285	0.428571428571429
61	355	0.333333333333333	0.5	1.5000000000000016
61	356	0.333333333333333	0.5	1.5000000000000016
61	357	0.333333333333333	0.3333333333333333	1.000000000000001
61	358	0.333333333333333	0.14285714285714285	0.428571428571429
61	359	0.333333333333333	0.2	0.6000000000000006
61	360	0.333333333333333	0.25	0.7500000000000008
61	361	0.333333333333333	0.25	0.7500000000000008
61	362	0.333333333333333	0.3333333333333333	1.000000000000001
61	363	0.333333333333333	0.16666666666666666	0.5000000000000006
61	364	0.333333333333333	0.16666666666666666	0.5000000000000006
61	365	0.333333333333333	0.5	1.5000000000000016
61	366	0.333333333333333	0.5	1.5000000000000016
61	367	0.333333333333333	0.16666666666666666	0.5000000000000006
61	368	0.333333333333333	0.25	0.7500000000000008
61	369	0.333333333333333	0.3333333333333333	1.000000000000001
61	370	0.333333333333333	0.3333333333333333	1.000000000000001
61	371	0.333333333333333	0.25	0.7500000000000008
61	372	0.333333333333333	0.25	0.7500000000000008
61	373	0.333333333333333	0.3333333333333333	1.000000000000001
61	374	0.333333333333333	0.25	0.7500000000000008
61	375	0.333333333333333	0.5	1.5000000000000016
61	376	0.333333333333333	0.2	0.6000000000000006
61	377	0.333333333333333	0.25	0.7500000000000008
61	378	0.333333333333333	0.3333333333333333	1.000000000000001
61	379	0.333333333333333	0.2	0.6000000000000006
61	380	0.333333333333333	0.25	0.7500000000000008
61	381	0.333333333333333	0.16666666666666666	0.5000000000000006
61	382	0.333333333333333	0.5	1.5000000000000016
61	383	0.333333333333333	0.25	0.7500000000000008
61	384	0.333333333333333	0.5	1.5000000000000016
61	385	0.333333333333333	0.5	1.5000000000000016
61	386	0.333333333333333	0.16666666666666666	0.5000000000000006
61	387	0.333333333333333	0.14285714285714285	0.428571428571429
61	388	0.333333333333333	0.3333333333333333	1.000000000000001
61	389	0.333333333333333	0.2	0.6000000000000006
61	390	0.333333333333333	0.3333333333333333	1.000000000000001
61	391	0.333333333333333	0.2	0.6000000000000006
61	392	0.333333333333333	0.25	0.7500000000000008
61	393	0.333333333333333	0.5	1.5000000000000016
61	394	0.333333333333333	0.2	0.6000000000000006
61	395	0.333333333333333	0.25	0.7500000000000008
61	396	0.333333333333333	0.2	0.6000000000000006
61	397	0.333333333333333	0.3333333333333333	1.000000000000001
61	398	0.333333333333333	0.25	0.7500000000000008
61	399	0.333333333333333	0.2	0.6000000000000006
61	400	0.333333333333333	0.16666666666666666	0.5000000000000006
61	401	0.333333333333333	0.3333333333333333	1.000000000000001
61	402	0.333333333333333	0.25	0.7500000000000008
61	403	0.333333333333333	0.25	0.7500000000000008
61	404	0.333333333333333	0.3333333333333333	1.000000000000001
61	405	0.333333333333333	0.2	0.6000000000000006
61	406	0.333333333333333	0.2	0.6000000000000006
61	407	0.333333333333333	0.2	0.6000000000000006
61	408	0.333333333333333	0.25	0.7500000000000008
61	409	0.333333333333333	0.2	0.6000000000000006
61	410	0.333333333333333	0.2	0.6000000000000006
61	411	0.333333333333333	0.2	0.6000000000000006
61	412	0.333333333333333	0.5	1.5000000000000016
61	413	0.333333333333333	0.16666666666666666	0.5000000000000006
61	414	0.333333333333333	0.5	1.5000000000000016
61	415	0.333333333333333	0.25	0.7500000000000008
61	416	0.333333333333333	0.3333333333333333	1.000000000000001
61	417	0.333333333333333	0.25	0.7500000000000008
61	418	0.333333333333333	0.125	0.3750000000000004
61	419	0.333333333333333	0.2	0.6000000000000006
61	420	0.333333333333333	0.25	0.7500000000000008
61	421	0.333333333333333	0.25	0.7500000000000008
61	422	0.333333333333333	0.25	0.7500000000000008
61	423	0.333333333333333	0.14285714285714285	0.428571428571429
61	424	0.333333333333333	0.3333333333333333	1.000000000000001
61	425	0.333333333333333	0.3333333333333333	1.000000000000001
61	426	0.333333333333333	0.3333333333333333	1.000000000000001
61	427	0.333333333333333	0.5	1.5000000000000016
61	428	0.333333333333333	0.3333333333333333	1.000000000000001
61	429	0.333333333333333	0.2	0.6000000000000006
61	430	0.333333333333333	0.25	0.7500000000000008
61	431	0.333333333333333	0.2	0.6000000000000006
61	432	0.333333333333333	0.5	1.5000000000000016
61	433	0.333333333333333	0.2	0.6000000000000006
61	434	0.333333333333333	0.25	0.7500000000000008
61	435	0.333333333333333	0.2	0.6000000000000006
61	436	0.333333333333333	0.5	1.5000000000000016
61	437	0.333333333333333	0.16666666666666666	0.5000000000000006
61	438	0.333333333333333	0.2	0.6000000000000006
61	439	0.333333333333333	0.5	1.5000000000000016
61	440	0.333333333333333	0.2	0.6000000000000006
61	441	0.333333333333333	0.5	1.5000000000000016
61	442	0.333333333333333	0.2	0.6000000000000006
61	443	0.333333333333333	0.25	0.7500000000000008
61	444	0.333333333333333	0.5	1.5000000000000016
61	445	0.333333333333333	0.2	0.6000000000000006
61	446	0.333333333333333	0.2	0.6000000000000006
61	447	0.333333333333333	0.16666666666666666	0.5000000000000006
61	448	0.333333333333333	0.2	0.6000000000000006
61	449	0.333333333333333	0.25	0.7500000000000008
61	450	0.333333333333333	0.2	0.6000000000000006
61	451	0.333333333333333	0.3333333333333333	1.000000000000001
61	452	0.333333333333333	0.14285714285714285	0.428571428571429
61	453	0.333333333333333	0.2	0.6000000000000006
61	454	0.333333333333333	0.2	0.6000000000000006
61	455	0.333333333333333	0.25	0.7500000000000008
61	456	0.333333333333333	0.25	0.7500000000000008
61	457	0.333333333333333	0.3333333333333333	1.000000000000001
61	458	0.333333333333333	0.3333333333333333	1.000000000000001
61	459	0.333333333333333	0.2	0.6000000000000006
61	460	0.333333333333333	0.3333333333333333	1.000000000000001
61	461	0.333333333333333	0.16666666666666666	0.5000000000000006
61	462	0.333333333333333	0.2	0.6000000000000006
61	463	0.333333333333333	0.2	0.6000000000000006
61	464	0.333333333333333	0.2	0.6000000000000006
61	465	0.333333333333333	0.16666666666666666	0.5000000000000006
61	466	0.333333333333333	0.2	0.6000000000000006
61	467	0.333333333333333	0.25	0.7500000000000008
61	468	0.333333333333333	0.2	0.6000000000000006
61	469	0.333333333333333	0.14285714285714285	0.428571428571429
61	470	0.333333333333333	0.5	1.5000000000000016
61	471	0.333333333333333	0.3333333333333333	1.000000000000001
61	472	0.333333333333333	0.16666666666666666	0.5000000000000006
61	473	0.333333333333333	0.2	0.6000000000000006
61	474	0.333333333333333	0.2	0.6000000000000006
61	475	0.333333333333333	0.16666666666666666	0.5000000000000006
61	476	0.333333333333333	0.2	0.6000000000000006
61	477	0.333333333333333	0.5	1.5000000000000016
61	478	0.333333333333333	0.25	0.7500000000000008
61	479	0.333333333333333	0.16666666666666666	0.5000000000000006
61	480	0.333333333333333	0.3333333333333333	1.000000000000001
61	481	0.333333333333333	0.2	0.6000000000000006
61	482	0.333333333333333	0.2	0.6000000000000006
61	483	0.333333333333333	0.5	1.5000000000000016
61	484	0.333333333333333	0.16666666666666666	0.5000000000000006
61	485	0.333333333333333	0.3333333333333333	1.000000000000001
61	486	0.333333333333333	0.25	0.7500000000000008
61	487	0.333333333333333	0.25	0.7500000000000008
61	488	0.333333333333333	0.25	0.7500000000000008
61	489	0.333333333333333	0.2	0.6000000000000006
61	490	0.333333333333333	0.2	0.6000000000000006
61	491	0.333333333333333	0.3333333333333333	1.000000000000001
61	492	0.333333333333333	0.2	0.6000000000000006
61	493	0.333333333333333	0.2	0.6000000000000006
61	494	0.333333333333333	0.3333333333333333	1.000000000000001
61	495	0.333333333333333	0.2	0.6000000000000006
61	496	0.333333333333333	0.25	0.7500000000000008
61	497	0.333333333333333	0.25	0.7500000000000008
61	498	0.333333333333333	0.25	0.7500000000000008
61	499	0.333333333333333	0.25	0.7500000000000008
61	500	0.333333333333333	0.16666666666666666	0.5000000000000006
61	501	0.333333333333333	0.5	1.5000000000000016
61	502	0.333333333333333	0.2	0.6000000000000006
61	503	0.333333333333333	0.3333333333333333	1.000000000000001
61	504	0.333333333333333	0.3333333333333333	1.000000000000001
61	505	0.333333333333333	0.5	1.5000000000000016
61	506	0.333333333333333	0.2	0.6000000000000006
61	507	0.333333333333333	0.5	1.5000000000000016
61	508	0.333333333333333	0.125	0.3750000000000004
61	509	0.333333333333333	0.2	0.6000000000000006
61	510	0.333333333333333	0.16666666666666666	0.5000000000000006
61	511	0.333333333333333	0.16666666666666666	0.5000000000000006
61	512	0.333333333333333	0.5	1.5000000000000016
61	513	0.333333333333333	0.3333333333333333	1.000000000000001
61	514	0.333333333333333	0.5	1.5000000000000016
61	515	0.333333333333333	0.3333333333333333	1.000000000000001
61	516	0.333333333333333	0.5	1.5000000000000016
61	517	0.333333333333333	0.5	1.5000000000000016
61	518	0.333333333333333	0.2	0.6000000000000006
61	519	0.333333333333333	0.25	0.7500000000000008
61	520	0.333333333333333	0.2	0.6000000000000006
61	521	0.333333333333333	0.14285714285714285	0.428571428571429
61	522	0.333333333333333	0.2	0.6000000000000006
61	523	0.333333333333333	0.2	0.6000000000000006
61	524	0.333333333333333	0.2	0.6000000000000006
61	525	0.333333333333333	0.3333333333333333	1.000000000000001
