"network_number"	"model_number"	"attractor_number"	"attractor_length"	"attractor_basin_size"
50	0	1	1	246
50	0	2	1	129
50	0	3	1	214
50	0	4	1	21
50	0	5	1	21
50	0	6	2	959
50	0	7	2	1291
50	0	8	2	240
50	0	9	2	123
50	0	10	2	77
50	0	11	2	37
50	0	12	3	738
51	0	1	4	3322
51	0	2	4	774
52	0	1	1	4096
53	0	1	4	3464
53	0	2	6	632
54	0	1	3	786
54	0	2	4	3310
55	0	1	1	98
55	0	2	1	334
55	0	3	3	2697
55	0	4	3	967
56	0	1	1	3686
56	0	2	8	410
57	0	1	1	67
57	0	2	1	25
57	0	3	2	595
57	0	4	2	249
57	0	5	5	1430
57	0	6	5	1730
58	0	1	1	4096
59	0	1	1	1802
59	0	2	1	77
59	0	3	3	1725
59	0	4	3	492
60	0	1	1	262
60	0	2	1	3029
60	0	3	1	40
60	0	4	1	68
60	0	5	1	334
60	0	6	1	286
60	0	7	1	43
60	0	8	1	34
61	0	1	2	4096
62	0	1	6	4096
63	0	1	1	18
63	0	2	2	398
63	0	3	3	1541
63	0	4	3	1713
63	0	5	3	426
64	0	1	1	170
64	0	2	1	910
64	0	3	1	567
64	0	4	1	355
64	0	5	1	660
64	0	6	1	318
64	0	7	1	351
64	0	8	1	346
64	0	9	1	33
64	0	10	2	386
65	0	1	1	3888
65	0	2	1	167
65	0	3	2	41
66	0	1	2	3446
66	0	2	2	650
67	0	1	1	601
67	0	2	2	506
67	0	3	2	902
67	0	4	4	1623
67	0	5	4	464
68	0	1	1	3913
68	0	2	4	183
69	0	1	1	2738
69	0	2	1	436
69	0	3	1	767
69	0	4	1	155
70	0	1	1	1806
70	0	2	2	1926
70	0	3	2	364
71	0	1	1	312
71	0	2	1	1621
71	0	3	2	622
71	0	4	4	1032
71	0	5	4	509
72	0	1	1	4081
72	0	2	1	15
73	0	1	1	60
73	0	2	1	5
73	0	3	3	550
73	0	4	4	2403
73	0	5	8	1078
74	0	1	1	2575
74	0	2	1	32
74	0	3	1	140
74	0	4	1	9
74	0	5	2	672
74	0	6	2	561
74	0	7	2	99
74	0	8	2	8
75	0	1	1	4096
76	0	1	1	3079
76	0	2	4	1017
77	0	1	1	2269
77	0	2	1	163
77	0	3	1	306
77	0	4	1	1
77	0	5	4	842
77	0	6	5	45
77	0	7	5	470
78	0	1	1	2050
78	0	2	2	2046
79	0	1	1	3988
79	0	2	1	6
79	0	3	1	14
79	0	4	2	20
79	0	5	4	68
80	0	1	1	322
80	0	2	2	1509
80	0	3	16	2265
81	0	1	1	23
81	0	2	2	352
81	0	3	2	730
81	0	4	2	56
81	0	5	2	48
81	0	6	5	2887
82	0	1	1	922
82	0	2	1	3106
82	0	3	1	12
82	0	4	1	52
82	0	5	1	4
83	0	1	1	390
83	0	2	1	3706
84	0	1	1	821
84	0	2	2	938
84	0	3	2	2105
84	0	4	2	192
84	0	5	2	40
85	0	1	1	3422
85	0	2	1	28
85	0	3	1	34
85	0	4	1	4
85	0	5	1	6
85	0	6	2	142
85	0	7	4	269
85	0	8	4	144
85	0	9	4	47
86	0	1	1	197
86	0	2	1	90
86	0	3	1	59
86	0	4	1	3500
86	0	5	1	250
87	0	1	1	3056
87	0	2	1	344
87	0	3	2	696
88	0	1	1	1
88	0	2	4	4095
89	0	1	1	3376
89	0	2	1	32
89	0	3	2	688
90	0	1	2	2296
90	0	2	2	1800
91	0	1	1	2489
91	0	2	5	1607
92	0	1	1	160
92	0	2	1	84
92	0	3	2	1367
92	0	4	3	726
92	0	5	3	1448
92	0	6	3	311
93	0	1	1	3952
93	0	2	4	144
94	0	1	1	366
94	0	2	2	1036
94	0	3	2	1000
94	0	4	4	1694
95	0	1	1	1807
95	0	2	7	2289
96	0	1	2	4040
96	0	2	2	56
97	0	1	1	4096
98	0	1	1	4096
99	0	1	2	186
99	0	2	2	3910
100	0	1	2	3122
100	0	2	2	400
100	0	3	2	112
100	0	4	2	418
100	0	5	2	44
101	0	1	1	9
101	0	2	1	183
101	0	3	1	13
101	0	4	1	1188
101	0	5	2	194
101	0	6	3	558
101	0	7	3	1538
101	0	8	3	413
102	0	1	1	579
102	0	2	10	3517
103	0	1	1	903
103	0	2	1	51
103	0	3	2	3142
104	0	1	1	6
104	0	2	11	4090
105	0	1	1	44
105	0	2	1	1619
105	0	3	1	653
105	0	4	2	205
105	0	5	3	1575
106	0	1	2	1986
106	0	2	6	2110
107	0	1	1	27
107	0	2	2	56
107	0	3	3	3946
107	0	4	4	67
108	0	1	1	3756
108	0	2	1	34
108	0	3	2	306
109	0	1	1	30
109	0	2	2	944
109	0	3	2	2872
109	0	4	4	250
110	0	1	1	667
110	0	2	1	454
110	0	3	1	25
110	0	4	1	4
110	0	5	2	766
110	0	6	2	170
110	0	7	4	2010
111	0	1	14	4096
112	0	1	1	232
112	0	2	3	1324
112	0	3	4	2540
113	0	1	1	189
113	0	2	1	1260
113	0	3	1	185
113	0	4	1	599
113	0	5	1	19
113	0	6	2	284
113	0	7	2	96
113	0	8	2	128
113	0	9	2	1316
113	0	10	2	20
114	0	1	2	2911
114	0	2	4	1185
115	0	1	1	40
115	0	2	1	113
115	0	3	1	864
115	0	4	2	1583
115	0	5	2	862
115	0	6	2	634
116	0	1	5	356
116	0	2	8	3740
117	0	1	1	51
117	0	2	1	5
117	0	3	2	3975
117	0	4	2	65
118	0	1	5	4096
119	0	1	2	3483
119	0	2	4	469
119	0	3	4	144
120	0	1	1	20
120	0	2	4	4076
121	0	1	1	2216
121	0	2	1	164
121	0	3	1	90
121	0	4	2	1626
122	0	1	1	1128
122	0	2	1	12
122	0	3	2	2026
122	0	4	3	226
122	0	5	3	704
123	0	1	2	961
123	0	2	2	122
123	0	3	2	520
123	0	4	2	2493
124	0	1	1	1275
124	0	2	1	366
124	0	3	1	747
124	0	4	1	112
124	0	5	2	1557
124	0	6	2	39
125	0	1	1	2854
125	0	2	2	1242
126	0	1	1	234
126	0	2	1	106
126	0	3	3	2582
126	0	4	3	1174
127	0	1	3	4096
128	0	1	1	943
128	0	2	2	3153
129	0	1	2	317
129	0	2	2	3779
130	0	1	10	4096
131	0	1	2	3745
131	0	2	3	351
132	0	1	1	574
132	0	2	1	370
132	0	3	1	718
132	0	4	1	51
132	0	5	1	107
132	0	6	2	349
132	0	7	2	300
132	0	8	2	769
132	0	9	2	4
132	0	10	2	529
132	0	11	2	15
132	0	12	2	238
132	0	13	2	72
133	0	1	4	4096
134	0	1	2	3042
134	0	2	2	143
134	0	3	2	911
135	0	1	1	360
135	0	2	1	289
135	0	3	2	3447
136	0	1	1	2157
136	0	2	2	1939
137	0	1	1	199
137	0	2	2	352
137	0	3	2	3545
138	0	1	1	1809
138	0	2	1	1598
138	0	3	1	152
138	0	4	5	537
139	0	1	1	365
139	0	2	1	482
139	0	3	2	3249
140	0	1	2	4096
141	0	1	1	2658
141	0	2	2	1438
142	0	1	1	3156
142	0	2	2	940
143	0	1	1	3955
143	0	2	2	141
144	0	1	1	1645
144	0	2	1	2331
144	0	3	3	120
145	0	1	1	1200
145	0	2	10	2896
146	0	1	9	4096
147	0	1	1	219
147	0	2	1	173
147	0	3	1	1
147	0	4	2	3703
148	0	1	1	3828
148	0	2	2	168
148	0	3	2	100
149	0	1	1	837
149	0	2	1	10
149	0	3	3	595
149	0	4	11	2654
150	0	1	1	3878
150	0	2	1	218
151	0	1	1	4096
152	0	1	1	1328
152	0	2	1	719
152	0	3	4	1295
152	0	4	5	754
153	0	1	2	1821
153	0	2	2	1252
153	0	3	2	1023
154	0	1	1	3723
154	0	2	1	253
154	0	3	1	120
155	0	1	1	3
155	0	2	2	4093
156	0	1	1	3544
156	0	2	1	218
156	0	3	2	172
156	0	4	2	162
157	0	1	2	392
157	0	2	4	3704
158	0	1	1	901
158	0	2	1	3195
159	0	1	1	4075
159	0	2	1	7
159	0	3	1	7
159	0	4	1	1
159	0	5	1	1
159	0	6	1	5
160	0	1	1	4096
161	0	1	1	4096
162	0	1	1	554
162	0	2	2	1967
162	0	3	2	443
162	0	4	2	191
162	0	5	4	245
162	0	6	6	696
163	0	1	2	64
163	0	2	2	46
163	0	3	2	2334
163	0	4	2	1652
164	0	1	1	582
164	0	2	1	191
164	0	3	1	121
164	0	4	2	1970
164	0	5	3	539
164	0	6	3	693
165	0	1	2	2571
165	0	2	8	1525
166	0	1	1	3942
166	0	2	2	154
167	0	1	1	3825
167	0	2	2	39
167	0	3	2	232
168	0	1	2	40
168	0	2	2	8
168	0	3	7	4048
169	0	1	2	1543
169	0	2	4	676
169	0	3	4	1645
169	0	4	4	232
170	0	1	1	9
170	0	2	2	1713
170	0	3	2	110
170	0	4	4	2264
171	0	1	2	2464
171	0	2	2	183
171	0	3	2	66
171	0	4	2	119
171	0	5	4	1136
171	0	6	4	128
172	0	1	5	3585
172	0	2	6	511
173	0	1	2	4017
173	0	2	2	77
173	0	3	2	2
174	0	1	2	74
174	0	2	4	4022
175	0	1	2	1277
175	0	2	2	15
175	0	3	4	1752
175	0	4	4	976
175	0	5	4	76
176	0	1	1	292
176	0	2	1	166
176	0	3	1	2
176	0	4	2	636
176	0	5	2	1375
176	0	6	4	1306
176	0	7	4	319
177	0	1	2	1300
177	0	2	4	2224
177	0	3	4	462
177	0	4	4	110
178	0	1	2	4096
179	0	1	1	8
179	0	2	2	3562
179	0	3	2	15
179	0	4	3	511
180	0	1	1	4096
181	0	1	2	408
181	0	2	6	3688
182	0	1	1	1513
182	0	2	1	12
182	0	3	1	664
182	0	4	1	616
182	0	5	1	111
182	0	6	3	286
182	0	7	3	894
183	0	1	4	482
183	0	2	4	75
183	0	3	13	3539
184	0	1	1	4027
184	0	2	1	69
185	0	1	1	288
185	0	2	1	194
185	0	3	1	8
185	0	4	1	288
185	0	5	1	285
185	0	6	1	29
185	0	7	1	3
185	0	8	1	22
185	0	9	1	1
185	0	10	1	1
185	0	11	1	1
185	0	12	2	8
185	0	13	2	2
185	0	14	4	1788
185	0	15	4	1178
186	0	1	1	322
186	0	2	1	3218
186	0	3	1	8
186	0	4	1	56
186	0	5	5	64
186	0	6	5	428
187	0	1	2	181
187	0	2	3	3915
188	0	1	2	4096
189	0	1	1	2
189	0	2	2	94
189	0	3	4	747
189	0	4	15	3253
190	0	1	1	1185
190	0	2	1	2076
190	0	3	1	390
190	0	4	1	265
190	0	5	1	180
191	0	1	1	32
191	0	2	1	431
191	0	3	1	76
191	0	4	1	3211
191	0	5	1	70
191	0	6	1	3
191	0	7	1	268
191	0	8	1	5
192	0	1	1	69
192	0	2	1	241
192	0	3	1	301
192	0	4	1	1111
192	0	5	1	576
192	0	6	1	367
192	0	7	1	80
192	0	8	1	510
192	0	9	1	23
192	0	10	1	151
192	0	11	1	48
192	0	12	1	30
192	0	13	1	48
192	0	14	1	33
192	0	15	2	332
192	0	16	2	176
193	0	1	2	3301
193	0	2	2	637
193	0	3	2	158
194	0	1	1	3108
194	0	2	1	56
194	0	3	1	40
194	0	4	1	87
194	0	5	2	28
194	0	6	3	777
195	0	1	2	3903
195	0	2	2	193
196	0	1	1	3896
196	0	2	1	169
196	0	3	2	31
197	0	1	1	2154
197	0	2	1	241
197	0	3	1	1088
197	0	4	1	470
197	0	5	1	27
197	0	6	1	11
197	0	7	1	5
197	0	8	1	2
197	0	9	1	2
197	0	10	2	96
198	0	1	1	4
198	0	2	1	4
198	0	3	2	176
198	0	4	2	112
198	0	5	2	1946
198	0	6	2	134
198	0	7	2	172
198	0	8	2	252
198	0	9	2	142
198	0	10	2	80
198	0	11	2	939
198	0	12	2	27
198	0	13	3	108
199	0	1	2	163
199	0	2	2	320
199	0	3	2	915
199	0	4	2	730
199	0	5	2	958
199	0	6	2	1010
200	0	1	1	195
200	0	2	2	2887
200	0	3	2	64
200	0	4	4	950
201	0	1	2	527
201	0	2	3	3569
202	0	1	2	488
202	0	2	2	882
202	0	3	2	422
202	0	4	2	2304
203	0	1	1	4042
203	0	2	1	54
204	0	1	1	158
204	0	2	1	3711
204	0	3	2	227
205	0	1	1	560
205	0	2	2	2396
205	0	3	2	466
205	0	4	3	674
206	0	1	3	1822
206	0	2	4	752
206	0	3	4	1190
206	0	4	4	332
207	0	1	1	24
207	0	2	1	60
207	0	3	1	14
207	0	4	1	504
207	0	5	1	1350
207	0	6	1	194
207	0	7	1	7
207	0	8	1	201
207	0	9	1	942
207	0	10	1	28
207	0	11	1	28
207	0	12	1	131
207	0	13	1	57
207	0	14	1	62
207	0	15	1	7
207	0	16	1	329
207	0	17	1	34
207	0	18	1	2
207	0	19	1	110
207	0	20	1	4
207	0	21	1	4
207	0	22	1	4
208	0	1	1	1046
208	0	2	1	779
208	0	3	1	18
208	0	4	1	16
208	0	5	2	1711
208	0	6	2	526
209	0	1	2	1278
209	0	2	2	85
209	0	3	4	51
209	0	4	7	2682
210	0	1	1	294
210	0	2	1	294
210	0	3	1	20
210	0	4	1	2017
210	0	5	1	230
210	0	6	1	76
210	0	7	1	349
210	0	8	1	4
210	0	9	2	341
210	0	10	2	196
210	0	11	2	275
211	0	1	1	3015
211	0	2	2	1081
212	0	1	3	904
212	0	2	4	1329
212	0	3	4	433
212	0	4	4	188
212	0	5	4	55
212	0	6	5	1187
213	0	1	1	1537
213	0	2	1	11
213	0	3	1	9
213	0	4	2	1172
213	0	5	2	1268
213	0	6	2	99
214	0	1	1	268
214	0	2	1	454
214	0	3	2	2078
214	0	4	2	1296
215	0	1	1	93
215	0	2	1	3
215	0	3	1	73
215	0	4	3	2779
215	0	5	3	1148
216	0	1	1	2128
216	0	2	2	48
216	0	3	2	190
216	0	4	4	1042
216	0	5	5	688
217	0	1	1	2251
217	0	2	1	950
217	0	3	4	895
218	0	1	1	3712
218	0	2	5	384
219	0	1	1	10
219	0	2	2	166
219	0	3	2	211
219	0	4	2	1719
219	0	5	2	961
219	0	6	2	90
219	0	7	2	128
219	0	8	2	156
219	0	9	2	438
219	0	10	2	87
219	0	11	2	84
219	0	12	2	46
220	0	1	1	15
220	0	2	1	462
220	0	3	1	217
220	0	4	1	3031
220	0	5	1	43
220	0	6	1	70
220	0	7	1	193
220	0	8	1	21
220	0	9	1	3
220	0	10	1	9
220	0	11	1	7
220	0	12	1	25
221	0	1	2	3612
221	0	2	2	484
222	0	1	2	460
222	0	2	2	271
222	0	3	2	678
222	0	4	2	2274
222	0	5	2	280
222	0	6	2	133
223	0	1	1	167
223	0	2	2	791
223	0	3	8	3138
224	0	1	1	4038
224	0	2	1	41
224	0	3	1	6
224	0	4	1	2
224	0	5	2	9
225	0	1	1	4094
225	0	2	1	1
225	0	3	1	1
226	0	1	2	2652
226	0	2	2	676
226	0	3	2	768
227	0	1	1	2
227	0	2	2	2518
227	0	3	2	788
227	0	4	2	545
227	0	5	2	243
228	0	1	2	1792
228	0	2	2	2304
229	0	1	2	13
229	0	2	6	4083
230	0	1	1	1368
230	0	2	1	113
230	0	3	2	292
230	0	4	4	1376
230	0	5	4	947
231	0	1	1	43
231	0	2	1	1115
231	0	3	1	1
231	0	4	1	6
231	0	5	5	1402
231	0	6	5	966
231	0	7	5	563
232	0	1	2	1005
232	0	2	2	2847
232	0	3	2	244
233	0	1	1	276
233	0	2	1	115
233	0	3	2	544
233	0	4	2	2221
233	0	5	2	399
233	0	6	2	277
233	0	7	2	31
233	0	8	2	233
234	0	1	1	56
234	0	2	1	78
234	0	3	1	2630
234	0	4	1	184
234	0	5	1	552
234	0	6	1	2
234	0	7	2	130
234	0	8	2	190
234	0	9	4	274
235	0	1	1	739
235	0	2	2	2225
235	0	3	2	1132
236	0	1	1	550
236	0	2	1	878
236	0	3	1	12
236	0	4	2	1935
236	0	5	2	106
236	0	6	2	231
236	0	7	2	119
236	0	8	2	171
236	0	9	2	49
236	0	10	2	45
237	0	1	1	6
237	0	2	1	1582
237	0	3	1	3
237	0	4	1	70
237	0	5	1	359
237	0	6	1	72
237	0	7	1	11
237	0	8	2	294
237	0	9	2	114
237	0	10	2	934
237	0	11	2	106
237	0	12	3	340
237	0	13	3	205
238	0	1	1	1041
238	0	2	2	3055
239	0	1	2	2009
239	0	2	2	943
239	0	3	2	570
239	0	4	2	574
240	0	1	2	1079
240	0	2	2	1138
240	0	3	7	1879
241	0	1	1	3704
241	0	2	2	392
242	0	1	1	2712
242	0	2	1	144
242	0	3	2	1240
243	0	1	1	4096
244	0	1	1	4096
245	0	1	1	2864
245	0	2	1	208
245	0	3	1	26
245	0	4	2	56
245	0	5	4	412
245	0	6	4	424
245	0	7	4	106
246	0	1	2	4077
246	0	2	2	19
247	0	1	1	24
247	0	2	2	99
247	0	3	10	3973
248	0	1	1	4096
249	0	1	3	4096
250	0	1	3	958
250	0	2	5	3138
251	0	1	1	862
251	0	2	9	3234
252	0	1	1	2
252	0	2	3	766
252	0	3	4	427
252	0	4	4	2901
253	0	1	5	4096
254	0	1	1	2910
254	0	2	1	510
254	0	3	4	488
254	0	4	4	188
255	0	1	1	28
255	0	2	1	4
255	0	3	2	253
255	0	4	2	36
255	0	5	6	3775
256	0	1	2	24
256	0	2	2	1518
256	0	3	2	2554
257	0	1	1	4091
257	0	2	1	5
258	0	1	1	3052
258	0	2	2	526
258	0	3	2	333
258	0	4	2	185
259	0	1	2	3880
259	0	2	5	216
260	0	1	1	4096
261	0	1	6	1068
261	0	2	8	3028
262	0	1	2	3278
262	0	2	4	818
263	0	1	2	4096
264	0	1	1	4096
265	0	1	1	1491
265	0	2	1	2525
265	0	3	1	80
266	0	1	1	2169
266	0	2	1	1483
266	0	3	1	52
266	0	4	1	356
266	0	5	1	32
266	0	6	1	4
267	0	1	2	3238
267	0	2	2	858
268	0	1	1	3644
268	0	2	4	452
269	0	1	2	4096
270	0	1	1	4096
271	0	1	1	10
271	0	2	1	2
271	0	3	2	2
271	0	4	3	518
271	0	5	4	2828
271	0	6	4	736
272	0	1	1	2922
272	0	2	3	1174
273	0	1	1	4057
273	0	2	1	39
274	0	1	2	4096
275	0	1	1	4096
276	0	1	1	1116
276	0	2	1	510
276	0	3	1	84
276	0	4	1	16
276	0	5	2	626
276	0	6	2	238
276	0	7	2	580
276	0	8	2	140
276	0	9	2	8
276	0	10	2	48
276	0	11	2	76
276	0	12	2	626
276	0	13	2	28
277	0	1	1	3565
277	0	2	1	531
278	0	1	4	3968
278	0	2	4	32
278	0	3	4	96
279	0	1	1	640
279	0	2	1	908
279	0	3	1	2548
280	0	1	1	1770
280	0	2	3	2326
281	0	1	1	4
281	0	2	1	14
281	0	3	1	790
281	0	4	1	56
281	0	5	1	68
281	0	6	1	24
281	0	7	1	32
281	0	8	1	44
281	0	9	1	28
281	0	10	1	14
281	0	11	1	48
281	0	12	1	24
281	0	13	2	38
281	0	14	2	538
281	0	15	2	260
281	0	16	2	318
281	0	17	2	248
281	0	18	3	1012
281	0	19	3	536
282	0	1	2	4096
283	0	1	4	4096
284	0	1	1	327
284	0	2	1	551
284	0	3	1	386
284	0	4	1	2272
284	0	5	1	68
284	0	6	1	86
284	0	7	4	406
285	0	1	2	4096
286	0	1	1	280
286	0	2	1	62
286	0	3	2	906
286	0	4	2	422
286	0	5	2	359
286	0	6	2	614
286	0	7	2	267
286	0	8	2	726
286	0	9	2	450
286	0	10	2	10
287	0	1	2	616
287	0	2	4	2311
287	0	3	4	1169
288	0	1	2	2304
288	0	2	6	1792
289	0	1	7	2960
289	0	2	8	1136
290	0	1	2	3947
290	0	2	2	65
290	0	3	3	84
291	0	1	2	419
291	0	2	2	496
291	0	3	6	1840
291	0	4	6	1341
292	0	1	1	2021
292	0	2	1	24
292	0	3	1	6
292	0	4	1	53
292	0	5	2	1518
292	0	6	2	474
293	0	1	2	1762
293	0	2	2	1950
293	0	3	2	384
294	0	1	1	334
294	0	2	1	2299
294	0	3	1	1295
294	0	4	1	168
295	0	1	6	4096
296	0	1	2	989
296	0	2	2	3055
296	0	3	2	52
297	0	1	2	4096
298	0	1	1	34
298	0	2	1	3928
298	0	3	1	134
299	0	1	1	1734
299	0	2	1	10
299	0	3	1	1180
299	0	4	2	405
299	0	5	2	366
299	0	6	6	401
300	0	1	5	4096
301	0	1	2	4096
302	0	1	1	3264
302	0	2	1	578
302	0	3	1	48
302	0	4	1	206
303	0	1	1	341
303	0	2	1	1286
303	0	3	1	173
303	0	4	1	17
303	0	5	6	2279
304	0	1	1	316
304	0	2	1	635
304	0	3	1	2620
304	0	4	1	125
304	0	5	1	16
304	0	6	2	384
305	0	1	2	2030
305	0	2	2	137
305	0	3	4	1292
305	0	4	4	637
306	0	1	4	3103
306	0	2	4	993
307	0	1	2	327
307	0	2	2	326
307	0	3	2	376
307	0	4	2	168
307	0	5	2	2
307	0	6	4	1104
307	0	7	4	763
307	0	8	4	655
307	0	9	4	129
307	0	10	4	246
308	0	1	2	1300
308	0	2	2	793
308	0	3	2	12
308	0	4	8	1991
309	0	1	1	2344
309	0	2	1	1752
310	0	1	1	656
310	0	2	1	644
310	0	3	1	691
310	0	4	2	2105
311	0	1	1	1720
311	0	2	1	2376
312	0	1	3	1542
312	0	2	3	2554
313	0	1	1	3096
313	0	2	1	329
313	0	3	1	24
313	0	4	1	36
313	0	5	1	12
313	0	6	1	2
313	0	7	2	555
313	0	8	2	42
314	0	1	1	9
314	0	2	1	3282
314	0	3	2	482
314	0	4	2	57
314	0	5	2	100
314	0	6	2	137
314	0	7	2	29
315	0	1	2	4096
316	0	1	4	4096
317	0	1	1	77
317	0	2	1	3518
317	0	3	1	495
317	0	4	3	6
318	0	1	1	31
318	0	2	7	2992
318	0	3	9	1073
319	0	1	4	1455
319	0	2	6	2641
320	0	1	1	26
320	0	2	2	1268
320	0	3	2	218
320	0	4	4	575
320	0	5	10	2009
321	0	1	1	1293
321	0	2	1	20
321	0	3	2	608
321	0	4	15	2175
322	0	1	2	4096
323	0	1	1	590
323	0	2	1	158
323	0	3	8	2582
323	0	4	8	766
324	0	1	2	4096
325	0	1	2	1732
325	0	2	2	810
325	0	3	2	133
325	0	4	2	487
325	0	5	2	431
325	0	6	2	276
325	0	7	2	227
326	0	1	4	4096
327	0	1	1	40
327	0	2	2	1963
327	0	3	2	1889
327	0	4	2	204
328	0	1	1	244
328	0	2	10	490
328	0	3	10	3362
329	0	1	1	4096
330	0	1	2	4096
331	0	1	2	2112
331	0	2	2	8
331	0	3	4	936
331	0	4	4	1040
332	0	1	2	1891
332	0	2	2	5
332	0	3	8	2200
333	0	1	2	4096
334	0	1	1	84
334	0	2	1	4012
335	0	1	4	189
335	0	2	8	3907
336	0	1	2	2880
336	0	2	10	1216
337	0	1	1	580
337	0	2	1	6
337	0	3	3	2247
337	0	4	3	489
337	0	5	8	774
338	0	1	2	873
338	0	2	2	575
338	0	3	2	564
338	0	4	2	218
338	0	5	2	119
338	0	6	2	655
338	0	7	4	1092
339	0	1	1	28
339	0	2	1	1102
339	0	3	1	617
339	0	4	1	18
339	0	5	1	1120
339	0	6	1	543
339	0	7	1	24
339	0	8	1	16
339	0	9	2	147
339	0	10	2	130
339	0	11	2	32
339	0	12	4	319
340	0	1	2	3353
340	0	2	2	561
340	0	3	2	182
341	0	1	4	3485
341	0	2	4	611
342	0	1	2	158
342	0	2	7	3938
343	0	1	1	4091
343	0	2	1	5
344	0	1	1	527
344	0	2	1	702
344	0	3	1	715
344	0	4	1	56
344	0	5	2	2096
345	0	1	2	1103
345	0	2	2	1092
345	0	3	2	920
345	0	4	2	766
345	0	5	2	151
345	0	6	2	64
346	0	1	2	20
346	0	2	2	1570
346	0	3	2	268
346	0	4	2	23
346	0	5	4	168
346	0	6	6	1522
346	0	7	6	525
347	0	1	1	12
347	0	2	1	3925
347	0	3	2	159
348	0	1	2	2992
348	0	2	2	1104
349	0	1	1	18
349	0	2	2	158
349	0	3	2	117
349	0	4	2	24
349	0	5	2	138
349	0	6	2	133
349	0	7	2	80
